Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
kiddie sneakers,,,Silver,No,700,175,23,Gray,Blue,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Active,everyday; outdoorsy; sporty,1,No,For sale,1.0.0,Yes,ShoesHighcutSports4,864,10264,oxQ6Zq7k9LLPhxMyj
kiddie sneakers,,,Black,No,700,175,23,Black,Red,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Active,everyday; outdoorsy; sporty,2,No,For sale,1.0.0,Yes,ShoesHighcutSports5,864,10265,xvrKLHrw4cuouBZ4P
kiddie sneakers,,,Red,No,700,175,23,Red,Yellow,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Active,everyday; outdoorsy; sporty,3,No,For sale,1.0.0,Yes,ShoesHighcutSports0,864,5761,DiPuWBTmBh88DRn5r
kiddie sneakers,,,Green,No,700,175,23,Green,Blue,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Active,everyday; outdoorsy; sporty,4,No,For sale,1.0.0,Yes,ShoesHighcutSports2,864,10262,JsrscqqMSNsh3igS7
kiddie sneakers,,,Blue,No,700,175,23,Blue,Red,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Active,everyday; outdoorsy; sporty,5,No,For sale,1.0.0,Yes,ShoesHighcutSports1,864,10261,kAr6gcCKT8HoCuSRE
kiddie sneakers,,,Purple,No,700,175,23,Purple,Orange,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Active,everyday; outdoorsy; sporty,6,No,For sale,1.0.0,Yes,ShoesHighcutSports3,864,10263,YtsQtuSuRpNJ9K8nJ
Kiki & Lala shoes,,,NA,No,1200,300,201,Pink,Green,1x1,NA,NA,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,NA,NA,All Year,All Year,NA,Free,Cute,Cute,everyday; fairy tale,1,No,Not in catalog,1.9.0,Yes,ShoesLowcutKikilala0,1287,13174,i38R3totjZCdunwej
kimono sandals,,,Gray,No,1600,400,23,Gray,Beige,1x1,NA,NA,Kicks; Able Sisters; Kicks' Co-op,Available at Able Sisters only during Fireworks Shows,Fireworks Show (1); Fireworks Show (2); Fireworks Show (3); Fireworks Show (4); Fireworks Show (5),No,All Year,All Year,NA,Free,Simple,Elegant,everyday; comfy; theatrical,1,No,For sale,1.0.0,Yes,ShoesSandalGeta4,236,10965,EgT778SJG3yj69j9X
kimono sandals,,,Black,No,1600,400,23,Black,Beige,1x1,NA,NA,Kicks; Able Sisters; Kicks' Co-op,Available at Able Sisters only during Fireworks Shows,Fireworks Show (1); Fireworks Show (2); Fireworks Show (3); Fireworks Show (4); Fireworks Show (5),No,All Year,All Year,NA,Free,Simple,Elegant,everyday; comfy; theatrical,2,No,For sale,1.0.0,Yes,ShoesSandalGeta0,236,3704,GLnAezFtAC88MkqHv
kimono sandals,,,Red,No,1600,400,23,Red,Beige,1x1,NA,NA,Kicks; Able Sisters; Kicks' Co-op,Available at Able Sisters only during Fireworks Shows,Fireworks Show (1); Fireworks Show (2); Fireworks Show (3); Fireworks Show (4); Fireworks Show (5),No,All Year,All Year,NA,Free,Simple,Elegant,everyday; comfy; theatrical,3,No,For sale,1.0.0,Yes,ShoesSandalGeta1,236,10962,9BqtfBqkG7e2XvC5E
kimono sandals,,,Pink,No,1600,400,23,Pink,Beige,1x1,NA,NA,Kicks; Able Sisters; Kicks' Co-op,Available at Able Sisters only during Fireworks Shows,Fireworks Show (1); Fireworks Show (2); Fireworks Show (3); Fireworks Show (4); Fireworks Show (5),No,All Year,All Year,NA,Free,Simple,Elegant,everyday; comfy; theatrical,4,No,For sale,1.0.0,Yes,ShoesSandalGeta2,236,10963,euyfneg4wKNBxaRAb
kimono sandals,,,Yellow,No,1600,400,23,Yellow,Beige,1x1,NA,NA,Kicks; Able Sisters; Kicks' Co-op,Available at Able Sisters only during Fireworks Shows,Fireworks Show (1); Fireworks Show (2); Fireworks Show (3); Fireworks Show (4); Fireworks Show (5),No,All Year,All Year,NA,Free,Simple,Elegant,everyday; comfy; theatrical,5,No,For sale,1.0.0,Yes,ShoesSandalGeta6,236,10967,SvCuc7AwtmzkHtGBu
kimono sandals,,,Green,No,1600,400,23,Green,Beige,1x1,NA,NA,Kicks; Able Sisters; Kicks' Co-op,Available at Able Sisters only during Fireworks Shows,Fireworks Show (1); Fireworks Show (2); Fireworks Show (3); Fireworks Show (4); Fireworks Show (5),No,All Year,All Year,NA,Free,Simple,Elegant,everyday; comfy; theatrical,6,No,For sale,1.0.0,Yes,ShoesSandalGeta7,236,10968,rzpWkSsb7z9Er4TRC
kimono sandals,,,Dark blue,No,1600,400,23,Blue,Beige,1x1,NA,NA,Kicks; Able Sisters; Kicks' Co-op,Available at Able Sisters only during Fireworks Shows,Fireworks Show (1); Fireworks Show (2); Fireworks Show (3); Fireworks Show (4); Fireworks Show (5),No,All Year,All Year,NA,Free,Simple,Elegant,everyday; comfy; theatrical,7,No,For sale,1.0.0,Yes,ShoesSandalGeta3,236,10964,GsGxnse3sG9cSK5Qp
kimono sandals,,,Purple,No,1600,400,23,Purple,Beige,1x1,NA,NA,Kicks; Able Sisters; Kicks' Co-op,Available at Able Sisters only during Fireworks Shows,Fireworks Show (1); Fireworks Show (2); Fireworks Show (3); Fireworks Show (4); Fireworks Show (5),No,All Year,All Year,NA,Free,Simple,Elegant,everyday; comfy; theatrical,8,No,For sale,1.0.0,Yes,ShoesSandalGeta5,236,10966,jxJh2qEEPq43eW8rE
kung-fu shoes,,,NA,No,1260,315,23,Black,White,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Simple,everyday; sporty,1,No,For sale,1.0.0,Yes,ShoesLowcutKungfu0,1097,9846,uNAzFWaTbC7Qsp2cD
Labelle pumps,,,Midnight,No,3500,875,351,Black,Gray,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Womanly,Elegant,Gorgeous,everyday; formal; party; theatrical; work,1,No,For sale,1.0.0,Yes,ShoesLowcutKateheel1,1135,11766,WHsTLAXaLK3xxLsGE
Labelle pumps,,,Passion,No,3500,875,351,Red,Gray,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Womanly,Elegant,Gorgeous,everyday; formal; party; theatrical; work,2,No,For sale,1.0.0,Yes,ShoesLowcutKateheel2,1135,11767,a3C3YgvQsLy9jrCNu
Labelle pumps,,,Love,No,3500,875,351,Pink,Gray,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Womanly,Elegant,Gorgeous,everyday; formal; party; theatrical; work,3,No,For sale,1.0.0,Yes,ShoesLowcutKateheel5,1135,11770,dtKmyfWf7S2nyer8g
Labelle pumps,,,Sunset,No,3500,875,351,Yellow,Gray,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Womanly,Elegant,Gorgeous,everyday; formal; party; theatrical; work,4,No,For sale,1.0.0,Yes,ShoesLowcutKateheel4,1135,11769,tyTvXLX3dX8qtecHz
Labelle pumps,,,Ocean,No,3500,875,351,Blue,Gray,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Womanly,Elegant,Gorgeous,everyday; formal; party; theatrical; work,5,No,For sale,1.0.0,Yes,ShoesLowcutKateheel3,1135,11768,mSbTfdnHdwzyjQ3E8
Labelle pumps,,,Twilight,No,3500,875,351,Purple,Gray,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Womanly,Elegant,Gorgeous,everyday; formal; party; theatrical; work,6,No,For sale,1.0.0,Yes,ShoesLowcutKateheel0,1135,9884,sEJGhBBxTL7qWJE4M
Labelle sneakers,,,Midnight,No,3300,825,351,Black,White,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Free,Cool,Active,everyday; sporty; theatrical,1,No,For sale,1.0.0,Yes,ShoesHighcutKatesneaker1,1136,11771,5hkTnYdABuHSECmDm
Labelle sneakers,,,Passion,No,3300,825,351,Red,Black,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Free,Cool,Active,everyday; sporty; theatrical,2,No,For sale,1.0.0,Yes,ShoesHighcutKatesneaker2,1136,11772,Ed6wWhidegCLG2DAM
Labelle sneakers,,,Love,No,3300,825,351,Pink,Black,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Free,Cool,Active,everyday; sporty; theatrical,3,No,For sale,1.0.0,Yes,ShoesHighcutKatesneaker5,1136,11775,sb4a63H75Cd2SbNFA
Labelle sneakers,,,Sunset,No,3300,825,351,Yellow,Black,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Free,Cool,Active,everyday; sporty; theatrical,4,No,For sale,1.0.0,Yes,ShoesHighcutKatesneaker4,1136,11774,GvsavAFMFoXuPMDbR
Labelle sneakers,,,Ocean,No,3300,825,351,Blue,Black,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Free,Cool,Active,everyday; sporty; theatrical,5,No,For sale,1.0.0,Yes,ShoesHighcutKatesneaker3,1136,11773,unwHxhSKXYSngG4Qj
Labelle sneakers,,,Twilight,No,3300,825,351,Purple,Black,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Free,Cool,Active,everyday; sporty; theatrical,6,No,For sale,1.0.0,Yes,ShoesHighcutKatesneaker0,1136,9885,YRtQpMnJxg9nNHL5A
lace-up boots,,,White,No,1920,480,51,White,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Cool,Gorgeous,everyday; theatrical,1,No,For sale,1.0.0,Yes,ShoesKneeLaceup1,820,11257,vMF7xDM6WkNnoSn5g
lace-up boots,,,Black,No,1920,480,51,Black,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,Winter,Free,Cool,Gorgeous,everyday; theatrical,2,No,For sale,1.0.0,Yes,ShoesKneeLaceup0,820,5667,sNmoLH8tnpNCC5X4z
lace-up boots,,,Red,No,1920,480,51,Red,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Cool,Gorgeous,everyday; theatrical,3,No,For sale,1.0.0,Yes,ShoesKneeLaceup3,820,11259,fP7ujb2fhYNT3RWZ7
lace-up boots,,,Brown,No,1920,480,51,Brown,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,All Year,Free,Cool,Gorgeous,everyday; theatrical,4,No,For sale,1.0.0,Yes,ShoesKneeLaceup2,820,11258,7ztxnCQz2E5TFXv57
leaf-egg shoes,,,NA,Yes,NFS,800,351,Green,Green,1x1,NA,NA,Crafting,,Bunny Day (days before); Bunny Day,Yes,All Year,All Year,NA,Free,Active,Cute,fairy tale; party; theatrical,1,No,Not for sale,1.1.0,Yes,ShoesLowcutEggleaf0,1213,12457,LE3RpADLBDaJ7hHNP
leopard pumps,,,Gray,No,1560,390,51,Gray,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,All Year,Free,Elegant,Cool,everyday; party; theatrical,1,No,For sale,1.0.0,Yes,ShoesLowcutLeopard1,768,10132,4dWXRYLHywa22CiDJ
leopard pumps,,,Pink,No,1560,390,51,Pink,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Cool,everyday; party; theatrical,2,No,For sale,1.0.0,Yes,ShoesLowcutLeopard5,768,10136,F9dwiM2YcJy8C8kBZ
leopard pumps,,,Green,No,1560,390,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Cool,everyday; party; theatrical,3,No,For sale,1.0.0,Yes,ShoesLowcutLeopard3,768,10134,TcbC2LDWxS5iHeSqm
leopard pumps,,,Blue,No,1560,390,51,Blue,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Cool,everyday; party; theatrical,4,No,For sale,1.0.0,Yes,ShoesLowcutLeopard2,768,10133,AnEBDgrZ4523Ndji9
leopard pumps,,,Purple,No,1560,390,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Cool,everyday; party; theatrical,5,No,For sale,1.0.0,Yes,ShoesLowcutLeopard4,768,10135,2nK5kvg7qiEdpxFCN
leopard pumps,,,Beige,No,1560,390,51,Beige,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Cool,everyday; party; theatrical,6,No,For sale,1.0.0,Yes,ShoesLowcutLeopard0,768,5477,Ey7Y3uBu6WKm8y8ct
loafers,,,White,No,1300,325,51,White,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Elegant,everyday; formal; work,1,No,For sale,1.0.0,Yes,ShoesLowcutLoafers2,522,11450,pKntHcedJhPRZKHmf
loafers,,,Black,No,1300,325,51,Black,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Elegant,everyday; formal; work,2,No,For sale,1.0.0,Yes,ShoesLowcutLoafers1,522,11449,nKNWYa5dKmARM7SvT
loafers,,,Red,No,1300,325,51,Red,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Elegant,everyday; formal; work,3,No,For sale,1.0.0,Yes,ShoesLowcutLoafers6,522,11454,PukSQjXvyYzFeZqcD
loafers,,,Pink,No,1300,325,51,Pink,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Elegant,everyday; formal; work,4,No,For sale,1.0.0,Yes,ShoesLowcutLoafers3,522,11451,fPPRtqopYqbAny4As
loafers,,,Yellow,No,1300,325,51,Yellow,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Elegant,everyday; formal; work,5,No,For sale,1.0.0,Yes,ShoesLowcutLoafers5,522,11453,yQbPEnufsfMi3W3bX
loafers,,,Blue,No,1300,325,51,Blue,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Elegant,everyday; formal; work,6,No,For sale,1.0.0,Yes,ShoesLowcutLoafers4,522,11452,KZbcJ6Y2azsNN5CQp
loafers,,,Brown,No,1300,325,51,Brown,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,Summer,Free,Simple,Elegant,everyday; formal; work,7,No,For sale,1.0.0,Yes,ShoesLowcutLoafers0,522,4724,XyqDFz4BRSEzksRqq
Luigi shoes,,,NA,No,1400,350,201,Brown,Brown,1x1,NA,NA,Nook Shopping Promotion,Not available before March 1st 2021,NA,NA,All Year,All Year,NA,Free,Active,Simple,fairy tale; party,1,No,Not in catalog,1.8.0,Yes,ShoesLowcutLuigi0,1355,14243,wmbcgSCQvb7o7Rrfq
mage's booties,,,White,No,1550,387,23,White,White,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cool,Cool,fairy tale; goth; theatrical,1,No,For sale,1.0.0,Yes,ShoesKneeWitch2,947,11562,ncnoEonPFECoYQJdP
mage's booties,,,Black,No,1550,387,23,Black,Purple,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cool,Cool,fairy tale; goth; theatrical,2,No,For sale,1.0.0,Yes,ShoesKneeWitch0,947,6894,tKv2qT7NoEHtYiP4n
mage's booties,,,Red,No,1550,387,23,Red,Red,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cool,Cool,fairy tale; goth; theatrical,3,No,For sale,1.0.0,Yes,ShoesKneeWitch3,947,11563,XczPtA2SGxvdSmuwH
mage's booties,,,Blue,No,1550,387,23,Blue,Aqua,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cool,Cool,fairy tale; goth; theatrical,4,No,For sale,1.0.0,Yes,ShoesKneeWitch1,947,11561,mbi2SGaxxTc9DCKqb
mage's boots,,,White,No,1800,450,51,White,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Simple,Simple,fairy tale; goth; party,1,No,For sale,1.5.0,Yes,ShoesHighcutHalloween2,1270,13429,SAWt75Q3tmy3FkGxK
mage's boots,,,Black,No,1800,450,51,Black,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Simple,Simple,fairy tale; goth; party,2,No,For sale,1.5.0,Yes,ShoesHighcutHalloween5,1270,13432,2XpnxfZiEcYTMpnMe
mage's boots,,,Red,No,1800,450,51,Red,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Simple,Simple,fairy tale; goth; party,3,No,For sale,1.5.0,Yes,ShoesHighcutHalloween4,1270,13431,mbvd8qjgLcbYqbdrp
mage's boots,,,Orange,No,1800,450,51,Orange,Orange,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Simple,Simple,fairy tale; goth; party,4,No,For sale,1.5.0,Yes,ShoesHighcutHalloween0,1270,13017,n8voGjcfJRKCyMufq
mage's boots,,,Green,No,1800,450,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Simple,Simple,fairy tale; goth; party,5,No,For sale,1.5.0,Yes,ShoesHighcutHalloween3,1270,13430,bSfHxxko9arfbYxzp
mage's boots,,,Purple,No,1800,450,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Simple,Simple,fairy tale; goth; party,6,No,For sale,1.5.0,Yes,ShoesHighcutHalloween1,1270,13428,nup9WHEL4uR7MKHKL
Mario shoes,,,NA,No,1400,350,201,Brown,Brown,1x1,NA,NA,Nook Shopping Promotion,Not available before March 1st 2021,NA,NA,All Year,All Year,NA,Free,Active,Simple,fairy tale; party,1,No,Not in catalog,1.8.0,Yes,ShoesLowcutMario0,1328,13561,HbYx7STTR4DrGH2ST
mary janes,,,White,No,1800,450,51,White,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Cute,Elegant,everyday; fairy tale; formal; party; work,1,No,For sale,1.0.0,Yes,ShoesLowcutStrap2,762,10163,fs9C7jNtLwxKADExm
mary janes,,,Black,No,1800,450,51,Black,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,All Year,Free,Cute,Elegant,everyday; fairy tale; formal; party; work,2,No,For sale,1.0.0,Yes,ShoesLowcutStrap0,762,5471,tcPAf8PdxWMPJ56TC
mary janes,,,Red,No,1800,450,51,Red,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Cute,Elegant,everyday; fairy tale; formal; party; work,3,No,For sale,1.0.0,Yes,ShoesLowcutStrap1,762,10162,fhovDJCbyJ4ECSeEr
mary janes,,,Pink,No,1800,450,51,Pink,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,All Year,Free,Cute,Elegant,everyday; fairy tale; formal; party; work,4,No,For sale,1.0.0,Yes,ShoesLowcutStrap7,762,10168,HyyFEEoddMkfGhZKN
mary janes,,,Yellow,No,1800,450,51,Yellow,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Cute,Elegant,everyday; fairy tale; formal; party; work,5,No,For sale,1.0.0,Yes,ShoesLowcutStrap4,762,10165,STYMB3qiDR7pocoAt
mary janes,,,Green,No,1800,450,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,Summer,Free,Cute,Elegant,everyday; fairy tale; formal; party; work,6,No,For sale,1.0.0,Yes,ShoesLowcutStrap6,762,10167,XgJAZ7yWs43DKkfjm
mary janes,,,Light blue,No,1800,450,51,Aqua,Aqua,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Cute,Elegant,everyday; fairy tale; formal; party; work,7,No,For sale,1.0.0,Yes,ShoesLowcutStrap3,762,10164,3vTqRmCZpmeQWANB9
mary janes,,,Blue,No,1800,450,51,Blue,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,Winter,Free,Cute,Elegant,everyday; fairy tale; formal; party; work,8,No,For sale,1.0.0,Yes,ShoesLowcutStrap5,762,10166,P2y3oTkbFmXHwSSDx
mermaid shoes,,,Pink,No,NFS,450,251,Pink,White,1x1,NA,NA,Pascal,,NA,NA,All Year,All Year,NA,Womanly,Cute,Elegant,fairy tale; formal; party; theatrical,1,No,Not for sale,1.3.0,Yes,ShoesLowcutMermaid0,1223,12660,8iHuRzCYLdvJauWuf
mermaid shoes,,,Light blue,No,NFS,450,251,Aqua,White,1x1,NA,NA,Pascal,,NA,NA,All Year,All Year,NA,Womanly,Cute,Elegant,fairy tale; formal; party; theatrical,2,No,Not for sale,1.3.0,Yes,ShoesLowcutMermaid1,1223,13087,gYHhF8dKtAEM8aQwe
moccasin boots,,,Black,No,1120,280,51,Black,Beige,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,All Year,Winter,Free,Simple,Elegant,everyday; comfy; vacation,1,No,For sale,1.0.0,Yes,ShoesHighcutMoccasin4,780,11459,8oSWwD9gw84jXsvEm
moccasin boots,,,Pink,No,1120,280,51,Pink,Beige,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,All Year,NA,Free,Simple,Elegant,everyday; comfy; vacation,2,No,For sale,1.0.0,Yes,ShoesHighcutMoccasin3,780,11458,EizwkphgKRHNZjqdS
moccasin boots,,,Camel,No,1120,280,51,Yellow,Beige,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,All Year,NA,Free,Simple,Elegant,everyday; comfy; vacation,3,No,For sale,1.0.0,Yes,ShoesHighcutMoccasin0,780,5542,6a8aJ5Ca4uJXRn5cF
moccasin boots,,,Olive,No,1120,280,51,Green,Beige,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,All Year,NA,Free,Simple,Elegant,everyday; comfy; vacation,4,No,For sale,1.0.0,Yes,ShoesHighcutMoccasin1,780,11456,6ufhuatgmDBKgNCZL
moccasin boots,,,Blue,No,1120,280,51,Aqua,Beige,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,All Year,NA,Free,Simple,Elegant,everyday; comfy; vacation,5,No,For sale,1.0.0,Yes,ShoesHighcutMoccasin5,780,11460,AzNm6SnygdC6nD69M
moccasin boots,,,Orange,No,1120,280,51,Brown,Beige,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,All Year,Winter,Free,Simple,Elegant,everyday; comfy; vacation,6,No,For sale,1.0.0,Yes,ShoesHighcutMoccasin6,780,11461,S75a7Lg4LsrZWdE7u
moccasin boots,,,Beige,No,1120,280,51,Beige,Beige,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,All Year,NA,Free,Simple,Elegant,everyday; comfy; vacation,7,No,For sale,1.0.0,Yes,ShoesHighcutMoccasin2,780,11457,L4cyTp779xTQr4dem
moccasins,,,White,No,1080,270,51,White,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday; comfy,1,No,For sale,1.0.0,Yes,ShoesLowcutMoccasin3,881,11467,EEsaJmPjGLnXNxFKm
moccasins,,,Gray,No,1080,270,51,Gray,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,Summer,Free,Elegant,Simple,everyday; comfy,2,No,For sale,1.0.0,Yes,ShoesLowcutMoccasin5,881,11469,4unvwzJxsS3XjpfuB
moccasins,,,Black,No,1080,270,51,Black,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,Summer,Free,Elegant,Simple,everyday; comfy,3,No,For sale,1.0.0,Yes,ShoesLowcutMoccasin6,881,11470,qzZAMBDZCAjRFFD8v
moccasins,,,Red,No,1080,270,51,Red,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday; comfy,4,No,For sale,1.0.0,Yes,ShoesLowcutMoccasin1,881,11465,tHHXagqyKFSz4f8w8
moccasins,,,Pink,No,1080,270,51,Pink,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday; comfy,5,No,For sale,1.0.0,Yes,ShoesLowcutMoccasin4,881,11468,pBBdogRTWvdxBems7
moccasins,,,Camel,No,1080,270,51,Yellow,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,All Year,Free,Elegant,Simple,everyday; comfy,6,No,For sale,1.0.0,Yes,ShoesLowcutMoccasin0,881,5807,SpvHngyJ9AuiKwYzm
moccasins,,,Light blue,No,1080,270,51,Aqua,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday; comfy,7,No,For sale,1.0.0,Yes,ShoesLowcutMoccasin2,881,11466,DjFwDzv5JsXzbBh7n
My Melody boots,,,NA,No,1400,350,201,Pink,Pink,1x1,NA,NA,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,NA,NA,All Year,All Year,NA,Free,Cute,Cute,everyday; fairy tale,1,No,Not in catalog,1.9.0,Yes,ShoesKneeMymelody0,1283,13169,Je6ZNwKpFnNBGkp92
Nook Inc. slippers,,,NA,No,NFS,2000,151,White,Green,1x1,400,Nook Miles,Nook Miles Redemption,,NA,NA,All Year,All Year,NA,Free,Simple,Simple,comfy,1,No,Not for sale,1.0.0,Yes,ShoesSandalRco,1145,5630,Aba2jKEYFb3ZSzoWv
