Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
mixed-tweed socks,,,Orange,No,800,200,51,Orange,Orange,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Simple,Active,everyday; comfy,2,No,For sale,1.0.0,Yes,SocksTexMixtweed5,601,9067,rKn2vigLdAKyp78pT
mixed-tweed socks,,,Lime,No,800,200,51,Yellow,Yellow,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Simple,Active,everyday; comfy,3,No,For sale,1.0.0,Yes,SocksTexMixtweed6,601,9068,pYazqm8irTwb5jLvL
mixed-tweed socks,,,Avocado,No,800,200,51,Green,Green,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,Summer,Free,Simple,Active,everyday; comfy,4,No,For sale,1.0.0,Yes,SocksTexMixtweed1,601,9063,Sm9A7YY3Cop9SL2SL
mixed-tweed socks,,,Light blue,No,800,200,51,Aqua,Aqua,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Simple,Active,everyday; comfy,5,No,For sale,1.0.0,Yes,SocksTexMixtweed2,601,9064,g8E79aFTJFqNSWkHa
mixed-tweed socks,,,Blue,No,800,200,51,Blue,Blue,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Simple,Active,everyday; comfy,6,No,For sale,1.0.0,Yes,SocksTexMixtweed4,601,9066,8zXuSD5mWeqWx9Ya3
mixed-tweed socks,,,Purple,No,800,200,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Simple,Active,everyday; comfy,7,No,For sale,1.0.0,Yes,SocksTexMixtweed3,601,9065,zYKg8nbNZ4yiK8MRo
mixed-tweed socks,,,Pink,No,800,200,51,Beige,Beige,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Simple,Active,everyday; comfy,8,No,For sale,1.0.0,Yes,SocksTexMixtweed7,601,9069,cdQLDmrQGmcMsDCyB
neon leggings,,,Pink,No,540,135,51,Pink,Purple,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Free,Active,Simple,outdoorsy; party; theatrical,1,No,For sale,1.0.0,Yes,SocksTexNeonleggings1,1054,9808,m3yXnPxG2S67TTXiP
neon leggings,,,Orange,No,540,135,51,Orange,Pink,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,outdoorsy; party; theatrical,2,No,For sale,1.0.0,Yes,SocksTexNeonleggings2,1054,9809,nWcu7nF4Mm3GAaFuz
neon leggings,,,Yellow,No,540,135,51,Yellow,Orange,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,outdoorsy; party; theatrical,3,No,For sale,1.0.0,Yes,SocksTexNeonleggings0,1054,9586,RLSZDLNbLG83GjLLK
neon leggings,,,Green,No,540,135,51,Green,Aqua,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,outdoorsy; party; theatrical,4,No,For sale,1.0.0,Yes,SocksTexNeonleggings3,1054,9810,CiRdadkZ8CZHGSLWr
neon leggings,,,Purple,No,540,135,51,Purple,Blue,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,outdoorsy; party; theatrical,5,No,For sale,1.0.0,Yes,SocksTexNeonleggings4,1054,9811,tYx44vCXssquakWKM
neon tights,,,Pink,No,720,180,51,Pink,Purple,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,party; theatrical,1,No,For sale,1.0.0,Yes,SocksTexNeontights1,1052,9694,W49nhK8ikKp6iSa5a
neon tights,,,Orange,No,720,180,51,Orange,Pink,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Free,Active,Simple,party; theatrical,2,No,For sale,1.0.0,Yes,SocksTexNeontights2,1052,9695,pXXmML69f4b9sRPsa
neon tights,,,Yellow,No,720,180,51,Yellow,Orange,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,party; theatrical,3,No,For sale,1.0.0,Yes,SocksTexNeontights0,1052,9583,ribe86zk8CSeDJcNX
neon tights,,,Green,No,720,180,51,Green,Aqua,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Free,Active,Simple,party; theatrical,4,No,For sale,1.0.0,Yes,SocksTexNeontights3,1052,9696,eQLqwi3PDf8SvShDJ
neon tights,,,Purple,No,720,180,51,Purple,Blue,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,party; theatrical,5,No,For sale,1.0.0,Yes,SocksTexNeontights4,1052,9697,rqxeHWvFkEJxeELii
no-show socks,,,White,No,480,120,51,White,Red,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,All Year,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,1,No,For sale,1.0.0,Yes,SocksTexSneakerin1,535,10003,nsnHnWq7HcCK3dSS5
no-show socks,,,Gray,No,480,120,51,Gray,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,Summer,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,2,No,For sale,1.0.0,Yes,SocksTexSneakerin0,535,4741,23uqWuWmWfQc9SZrT
no-show socks,,,Berry red,No,480,120,51,Red,Gray,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,3,No,For sale,1.0.0,Yes,SocksTexSneakerin2,535,10004,RSdqLjfMrxzg6Nmij
no-show socks,,,Orange,No,480,120,51,Orange,Purple,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,4,No,For sale,1.0.0,Yes,SocksTexSneakerin4,535,10006,QWGErd9MjKGGs4iPK
no-show socks,,,Yellow,No,480,120,51,Yellow,Aqua,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,5,No,For sale,1.0.0,Yes,SocksTexSneakerin7,535,10009,58eK8s82q6PQojHbZ
no-show socks,,,Green,No,480,120,51,Green,Blue,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,6,No,For sale,1.0.0,Yes,SocksTexSneakerin5,535,10007,w7siY5WWvHdgEhgHS
no-show socks,,,Light blue,No,480,120,51,Aqua,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,All Year,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,7,No,For sale,1.0.0,Yes,SocksTexSneakerin3,535,10005,YvFWc5QiCGCypwRRn
no-show socks,,,Navy blue,No,480,120,51,Blue,Yellow,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,8,No,For sale,1.0.0,Yes,SocksTexSneakerin6,535,10008,8ttfsejMHiMv72kta
Nook Inc. socks,,,NA,No,NFS,2000,151,Yellow,Orange,1x1,400,Nook Miles,Nook Miles Redemption,,NA,NA,All Year,All Year,NA,Free,Active,Simple,everyday; outdoorsy; comfy,1,No,Not for sale,1.0.0,Yes,SocksTexBorderRco,1144,5629,9aX93qfqKjkA3Ah4F
nordic socks,,,Gray,No,840,210,51,Gray,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Elegant,Simple,everyday; outdoorsy; comfy,1,No,For sale,1.0.0,Yes,SocksTexNordic4,542,9892,MBjHJKaxWHn8hJyeQ
nordic socks,,,Red,No,840,210,51,Red,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Free,Elegant,Simple,everyday; outdoorsy; comfy,2,No,For sale,1.0.0,Yes,SocksTexNordic2,542,9890,yKLbboCACLCSWPHmw
nordic socks,,,Green,No,840,210,51,Green,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Free,Elegant,Simple,everyday; outdoorsy; comfy,3,No,For sale,1.0.0,Yes,SocksTexNordic5,542,9893,d9PWq3zpaRggPoN8R
nordic socks,,,Light blue,No,840,210,51,Aqua,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Elegant,Simple,everyday; outdoorsy; comfy,4,No,For sale,1.0.0,Yes,SocksTexNordic6,542,9894,QAMoumSd9Fv7CwA6m
nordic socks,,,Blue,No,840,210,51,Blue,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Elegant,Simple,everyday; outdoorsy; comfy,5,No,For sale,1.0.0,Yes,SocksTexNordic3,542,9891,x493oaGe4pAqW8Tue
nordic socks,,,Navy blue,No,840,210,51,Blue,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Elegant,Simple,everyday; outdoorsy; comfy,6,No,For sale,1.0.0,Yes,SocksTexNordic0,542,4748,YQkah68GuwuXS2Gnv
nordic socks,,,Ivory,No,840,210,51,Beige,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Elegant,Simple,everyday; outdoorsy; comfy,7,No,For sale,1.0.0,Yes,SocksTexNordic1,542,9889,HKdHEfY4v8cpzdGT2
patterned stockings,,,White,No,940,235,51,White,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday; formal; party; theatrical,1,No,For sale,1.0.0,Yes,SocksTexStripedot1,928,9674,bbZrafLMe87ifZ6yK
patterned stockings,,,Black,No,940,235,51,Black,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,All Year,Free,Elegant,Simple,everyday; formal; party; theatrical,2,No,For sale,1.0.0,Yes,SocksTexStripedot0,928,6046,MPuQ9PxnjGgBdR4cr
pom-pom socks,,,Pink,No,720,180,51,Pink,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Spring,NA,Free,Cute,Cute,everyday; fairy tale; comfy,1,No,For sale,1.0.0,Yes,SocksTexBobble0,611,5179,xTxpqcYovDS7R4brm
pom-pom socks,,,Orange,No,720,180,51,Orange,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Spring,NA,Free,Cute,Cute,everyday; fairy tale; comfy,2,No,For sale,1.0.0,Yes,SocksTexBobble3,611,9074,7cX6yDzovZqcytqYq
pom-pom socks,,,Green,No,720,180,51,Green,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Spring,NA,Free,Cute,Cute,everyday; fairy tale; comfy,3,No,For sale,1.0.0,Yes,SocksTexBobble2,611,9073,sJ4i4vbxAsffiM4PS
pom-pom socks,,,Blue,No,720,180,51,Aqua,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Spring,NA,Free,Cute,Cute,everyday; fairy tale; comfy,4,No,For sale,1.0.0,Yes,SocksTexBobble1,611,9072,X2Esyxf48CNDo7aS5
pom-pom socks,,,Purple,No,720,180,51,Purple,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Spring,NA,Free,Cute,Cute,everyday; fairy tale; comfy,5,No,For sale,1.0.0,Yes,SocksTexBobble4,611,9075,p8pAsGdvNt3MhZJvQ
puckered socks,,,Red,No,600,150,51,Red,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Elegant,Simple,everyday,1,No,For sale,1.0.0,Yes,SocksTexPucker1,622,9078,tqbtYmMFqJea5Ly4H
puckered socks,,,Mustard,No,600,150,51,Orange,Orange,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Elegant,Simple,everyday,2,No,For sale,1.0.0,Yes,SocksTexPucker0,622,5198,jHhnoh4uTuxvfrRoR
puckered socks,,,Green,No,600,150,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Elegant,Simple,everyday,3,No,For sale,1.0.0,Yes,SocksTexPucker3,622,9080,CBvB7JPEmJTEfBqHG
puckered socks,,,Blue,No,600,150,51,Blue,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Elegant,Simple,everyday,4,No,For sale,1.0.0,Yes,SocksTexPucker2,622,9079,Qjs7aEzAyXkYiEx2j
puckered socks,,,Purple,No,600,150,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Elegant,Simple,everyday,5,No,For sale,1.0.0,Yes,SocksTexPucker4,622,9081,pEZh2BMo5Ht2z4Qdn
running tights,,,Pink,No,550,137,51,Black,Pink,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty; work,1,No,For sale,1.0.0,Yes,SocksTexRun0,629,5214,vtfGv2xygxLpzEQ6c
running tights,,,Yellow,No,550,137,51,Black,Yellow,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty; work,2,No,For sale,1.0.0,Yes,SocksTexRun1,629,9798,7cbeNaN77kh4PSrbn
running tights,,,Green,No,550,137,51,Black,Green,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty; work,3,No,For sale,1.0.0,Yes,SocksTexRun3,629,9800,4HnvYfdvg6WwwBz9u
running tights,,,Blue,No,550,137,51,Black,Blue,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Free,Active,Active,outdoorsy; sporty; work,4,No,For sale,1.0.0,Yes,SocksTexRun2,629,9799,4tutx5H5HC9TNWmFn
semi-opaque socks,,,Red,No,480,120,51,Red,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,1,No,For sale,1.0.0,Yes,SocksTexNuancesocks1,1060,10027,9y7L6GWXoiMhXgsnf
semi-opaque socks,,,Purple,No,480,120,51,Pink,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,2,No,For sale,1.0.0,Yes,SocksTexNuancesocks4,1060,10030,fm5LhL9MfomtYc46n
semi-opaque socks,,,Camel,No,480,120,51,Yellow,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,3,No,For sale,1.0.0,Yes,SocksTexNuancesocks5,1060,10031,KLmZ9YcLY8dcH3nxQ
semi-opaque socks,,,Avocado,No,480,120,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,4,No,For sale,1.0.0,Yes,SocksTexNuancesocks6,1060,10032,eDjvXAE53RX4Y4uRb
semi-opaque socks,,,Green,No,480,120,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,5,No,For sale,1.0.0,Yes,SocksTexNuancesocks0,1060,9644,aDd9YECbDwxmdtYRN
semi-opaque socks,,,Blue,No,480,120,51,Blue,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,6,No,For sale,1.0.0,Yes,SocksTexNuancesocks2,1060,10028,cuQ2Efgb8W3eYPQMr
semi-opaque socks,,,Navy blue,No,480,120,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,7,No,For sale,1.0.0,Yes,SocksTexNuancesocks3,1060,10029,sqE8jqYCHjdpHJLD5
semi-opaque socks,,,Brown,No,480,120,51,Brown,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,8,No,For sale,1.0.0,Yes,SocksTexNuancesocks7,1060,10033,seWE9o2TE28kpMDjm
semi-opaque tights,,,Red,No,720,180,51,Red,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,1,No,For sale,1.0.0,Yes,SocksTexNuancetights6,1049,9680,SG5Y2GgkbZ3bfrKzG
semi-opaque tights,,,Pink,No,720,180,51,Pink,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,2,No,For sale,1.0.0,Yes,SocksTexNuancetights5,1049,9679,g4dSGvzNvZLb5woZ2
semi-opaque tights,,,Brown,No,720,180,51,Orange,Orange,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,3,No,For sale,1.0.0,Yes,SocksTexNuancetights0,1049,9580,4tvCsLmAJBucyRFh4
semi-opaque tights,,,Yellow,No,720,180,51,Yellow,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,4,No,For sale,1.0.0,Yes,SocksTexNuancetights1,1049,9675,wrzsLNreDDJSx9rcv
semi-opaque tights,,,Yellow-green,No,720,180,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,5,No,For sale,1.0.0,Yes,SocksTexNuancetights7,1049,9681,Z36xyWkyy3QY6egTc
semi-opaque tights,,,Green,No,720,180,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,6,No,For sale,1.0.0,Yes,SocksTexNuancetights2,1049,9676,dybLNTRi3jQvD8Tdq
semi-opaque tights,,,Blue,No,720,180,51,Blue,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,Winter,Free,Elegant,Simple,everyday,7,No,For sale,1.0.0,Yes,SocksTexNuancetights4,1049,9678,GtaHiEpq7oDHgytbC
semi-opaque tights,,,Purple,No,720,180,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,8,No,For sale,1.0.0,Yes,SocksTexNuancetights3,1049,9677,TQaSHhuiZi36xa2Jx
sequin leggings,,,White,No,940,235,23,White,White,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,1,No,For sale,1.0.0,Yes,SocksTexSequins4,537,11583,Mp6tw5WGZKDfC3r9Q
sequin leggings,,,Black,No,940,235,23,Black,Black,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,2,No,For sale,1.0.0,Yes,SocksTexSequins2,537,11581,LYwjTYKtgGPanWj78
sequin leggings,,,Red,No,940,235,23,Red,Red,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,3,No,For sale,1.0.0,Yes,SocksTexSequins1,537,11580,Jk6c6Hi3y4tWEsGmb
sequin leggings,,,Pink,No,940,235,23,Pink,Pink,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,4,No,For sale,1.0.0,Yes,SocksTexSequins0,537,4743,pKRC3yY3R5RkyxY5x
sequin leggings,,,Yellow,No,940,235,23,Yellow,Yellow,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,5,No,For sale,1.0.0,Yes,SocksTexSequins3,537,11582,Esh9SXsXcdtLvBaNY
sequin leggings,,,Green,No,940,235,23,Green,Green,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,6,No,For sale,1.0.0,Yes,SocksTexSequins7,537,11586,J53GKGigQmiYbR92q
sequin leggings,,,Blue,No,940,235,23,Blue,Blue,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,7,No,For sale,1.0.0,Yes,SocksTexSequins5,537,11584,CN7jyWoBhp9yTgyC6
sequin leggings,,,Purple,No,940,235,23,Purple,Purple,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,8,No,For sale,1.0.0,Yes,SocksTexSequins6,537,11585,NQtAZA8S9JxtKcuvJ
sheer socks,,,Gray,No,600,150,23,Gray,Gray,1x1,NA,NA,Kicks; Kicks' Co-op,,Fall (shopping),Yes,Fall,Autumn,NA,Free,Elegant,Cute,everyday; formal; party,1,No,For sale,1.0.0,Yes,SocksTexSeethrough5,886,9932,38sduqDDHJFtnAfuF
sheer socks,,,Berry red,No,600,150,23,Red,Red,1x1,NA,NA,Kicks; Kicks' Co-op,,Fall (shopping),Yes,Fall,Autumn,NA,Free,Elegant,Cute,everyday; formal; party,2,No,For sale,1.0.0,Yes,SocksTexSeethrough1,886,9928,vwEun3iFbpAxkN9YM
sheer socks,,,Green,No,600,150,23,Green,Green,1x1,NA,NA,Kicks; Kicks' Co-op,,Fall (shopping),Yes,Fall,Autumn,NA,Free,Elegant,Cute,everyday; formal; party,3,No,For sale,1.0.0,Yes,SocksTexSeethrough3,886,9930,j7pziPZTkZveBAuPv
sheer socks,,,Olive,No,600,150,23,Green,Green,1x1,NA,NA,Kicks; Kicks' Co-op,,Fall (shopping),Yes,Fall,Autumn,NA,Free,Elegant,Cute,everyday; formal; party,4,No,For sale,1.0.0,Yes,SocksTexSeethrough4,886,9931,WNq5e8Fxyh8xiXGQx
sheer socks,,,Blue,No,600,150,23,Blue,Blue,1x1,NA,NA,Kicks; Kicks' Co-op,,Fall (shopping),Yes,Fall,Autumn,NA,Free,Elegant,Cute,everyday; formal; party,5,No,For sale,1.0.0,Yes,SocksTexSeethrough0,886,5812,nMjTv2ajZrHaFzWcJ
sheer socks,,,Brown,No,600,150,23,Brown,Brown,1x1,NA,NA,Kicks; Kicks' Co-op,,Fall (shopping),Yes,Fall,Autumn,NA,Free,Elegant,Cute,everyday; formal; party,6,No,For sale,1.0.0,Yes,SocksTexSeethrough2,886,9929,Yg79sKrkCuNmim6Lh
simple knee-high socks,,,White,No,600,150,23,White,White,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cute,Simple,everyday,1,No,For sale,1.0.0,Yes,SocksTexSimpleknee1,1189,12182,XtJFPeWuftyf2oPz4
simple knee-high socks,,,Red,No,600,150,23,Red,Red,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cute,Simple,everyday,2,No,For sale,1.0.0,Yes,SocksTexSimpleknee2,1189,12183,RGA5qnS5QpyYE9YMo
simple knee-high socks,,,Pink,No,600,150,23,Pink,Pink,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cute,Simple,everyday,3,No,For sale,1.0.0,Yes,SocksTexSimpleknee0,1189,12175,zFnCYaxy784dqgR64
simple knee-high socks,,,Blue,No,600,150,23,Aqua,Aqua,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cute,Simple,everyday,4,No,For sale,1.0.0,Yes,SocksTexSimpleknee3,1189,12184,SxXnBrRAxfq3x28sc
simple-accent socks,,,White,No,720,180,51,White,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,Summer,Free,Simple,Simple,everyday; formal,1,No,For sale,1.0.0,Yes,SocksTexOnepoint2,624,9083,oDiizez3yxj6HtyQr
simple-accent socks,,,Gray,No,720,180,51,Gray,Aqua,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Simple,Simple,everyday; formal,2,No,For sale,1.0.0,Yes,SocksTexOnepoint3,624,9084,og9QPp6jXLwv9RfEZ
simple-accent socks,,,Black,No,720,180,51,Black,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Simple,Simple,everyday; formal,3,No,For sale,1.0.0,Yes,SocksTexOnepoint1,624,9082,aF6MoJRq25nmozuqJ
simple-accent socks,,,Red,No,720,180,51,Red,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Simple,Simple,everyday; formal,4,No,For sale,1.0.0,Yes,SocksTexOnepoint6,624,9087,4sozM46zqJys5bcFt
simple-accent socks,,,Pink,No,720,180,51,Pink,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Simple,Simple,everyday; formal,5,No,For sale,1.0.0,Yes,SocksTexOnepoint7,624,9088,ZKHg7YC8qTrpLm76X
simple-accent socks,,,Orange,No,720,180,51,Orange,Yellow,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,All Year,Free,Simple,Simple,everyday; formal,6,No,For sale,1.0.0,Yes,SocksTexOnepoint5,624,9086,AYXDKak7MRoKKJ24J
