Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
gingham picnic skirt,,,Green,No,880,220,51,Green,Green,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday,5,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineGingham1,16,12192,F4gsJR6jMnfM3Eqo8
gingham picnic skirt,,,Light blue,No,880,220,51,Aqua,Aqua,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday,6,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineGingham7,16,12198,TybzRCu8gofwRzgXP
gingham picnic skirt,,,Blue,No,880,220,51,Blue,Blue,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday,7,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineGingham2,16,12193,oKFbmrtXNgtiTFwvn
gingham picnic skirt,,,Purple,No,880,220,51,Purple,Purple,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday,8,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineGingham6,16,12197,uX8Ar954vSF79YCuX
gobelin shorts,,,Black,No,840,210,51,Black,Pink,1x1,760,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Gorgeous,everyday; vacation,1,No,For sale,1.0.0,Yes,BottomsTexPantsHalfGobelins1,861,8923,it5MgrQ7YEK2K7apb
gobelin shorts,,,Beige,No,840,210,51,Beige,Pink,1x1,760,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Gorgeous,everyday; vacation,2,No,For sale,1.0.0,Yes,BottomsTexPantsHalfGobelins0,861,5734,ZpbzaPwWnQwfA3DME
grass skirt,,,NA,Yes,NFS,140,103,Beige,Beige,1x1,NA,NA,Crafting,,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; vacation,1,No,Not for sale,1.0.0,Yes,BottomsTexSkirtBoxGrass0,312,4333,F3GSr8B7zuThrFq5p
green grass skirt,,,NA,Yes,NFS,140,103,Green,Green,1x1,NA,NA,Crafting,,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; vacation,1,No,Not for sale,1.0.0,Yes,BottomsTexSkirtBoxGrass1,1190,8907,yNBwCvymEC4CDMdKq
hickory-stripe pants,,,Light blue,No,1560,390,51,Aqua,Aqua,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy; sporty,1,No,For sale,1.0.0,Yes,BottomsTexPantsWideHickory1,272,9537,tHRqJdZkTHZxiPHjg
hickory-stripe pants,,,Blue,No,1560,390,51,Blue,Blue,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy; sporty,2,No,For sale,1.0.0,Yes,BottomsTexPantsWideHickory0,272,4254,ad3vra7ZNB3DaC6mo
jogging shorts,,,Black,No,700,175,51,Black,White,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; comfy; sporty,1,No,For sale,1.0.0,Yes,BottomsTexPantsHotRunning5,248,8858,KcpYzXuWQAiDEsvaf
jogging shorts,,,Red,No,700,175,51,Red,White,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; comfy; sporty,2,No,For sale,1.0.0,Yes,BottomsTexPantsHotRunning3,248,8856,Jn33wdEruRdfj87pA
jogging shorts,,,Pink,No,700,175,51,Pink,White,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Free,Active,Active,outdoorsy; comfy; sporty,3,No,For sale,1.0.0,Yes,BottomsTexPantsHotRunning0,248,4195,CTx32u5FGCu5aZZuP
jogging shorts,,,Orange,No,700,175,51,Orange,White,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; comfy; sporty,4,No,For sale,1.0.0,Yes,BottomsTexPantsHotRunning7,248,8860,BQNxxPe7PG7huwxS9
jogging shorts,,,Lime,No,700,175,51,Green,White,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; comfy; sporty,5,No,For sale,1.0.0,Yes,BottomsTexPantsHotRunning2,248,8855,CnPTgw8SjtrhsPJ2F
jogging shorts,,,Light blue,No,700,175,51,Aqua,White,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; comfy; sporty,6,No,For sale,1.0.0,Yes,BottomsTexPantsHotRunning1,248,8854,cAFpLCjoHafHZtejk
jogging shorts,,,Blue,No,700,175,51,Blue,White,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; comfy; sporty,7,No,For sale,1.0.0,Yes,BottomsTexPantsHotRunning4,248,8857,RJuwnKm9EY6HofbGE
jogging shorts,,,Purple,No,700,175,51,Purple,White,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; comfy; sporty,8,No,For sale,1.0.0,Yes,BottomsTexPantsHotRunning6,248,8859,Wv5cT3YE7xbjKCTR9
kilt,,,Black,No,1000,250,51,Black,Gray,1x1,900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Manly,Simple,Elegant,everyday; formal; work,1,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineKilt1,142,9239,BpTEQtbEi68wMeaL9
kilt,,,Red,No,1000,250,51,Red,Green,1x1,900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Manly,Simple,Elegant,everyday; formal; work,2,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineKilt0,142,3337,8BGPGtvekJsqBcLiQ
kilt,,,Green,No,1000,250,51,Green,Blue,1x1,900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Manly,Simple,Elegant,everyday; formal; work,3,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineKilt3,142,9241,ZTaoikkNirDS3dxEF
kilt,,,Navy blue,No,1000,250,51,Blue,Black,1x1,900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Manly,Simple,Elegant,everyday; formal; work,4,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineKilt2,142,9240,swhKFsdKc9E5g5bkS
knit pants,,,Gray,No,910,227,51,Gray,Gray,1x1,820,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Free,Simple,Elegant,everyday; comfy,1,No,For sale,1.0.0,Yes,BottomsTexPantsNormalKnit0,845,5707,z6pi693sEwe2AxrAy
knit pants,,,Red,No,910,227,51,Red,Red,1x1,820,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Simple,Elegant,everyday; comfy,2,No,For sale,1.0.0,Yes,BottomsTexPantsNormalKnit3,845,9260,PJLeRXCxuP6DJKqAY
knit pants,,,Light blue,No,910,227,51,Aqua,Aqua,1x1,820,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Simple,Elegant,everyday; comfy,3,No,For sale,1.0.0,Yes,BottomsTexPantsNormalKnit2,845,9259,xWXnRrYrrjneP9bHB
knit pants,,,Brown,No,910,227,51,Brown,Brown,1x1,820,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Simple,Elegant,everyday; comfy,4,No,For sale,1.0.0,Yes,BottomsTexPantsNormalKnit1,845,9258,EJAfqqEGESkh2oyzo
knit skirt,,,Pink,No,910,227,51,Pink,Pink,1x1,820,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Womanly,Simple,Elegant,everyday; comfy,1,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxAran2,729,11345,LXBhPXRpPKmaRCdNN
knit skirt,,,Mustard,No,910,227,51,Yellow,Yellow,1x1,820,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Womanly,Simple,Elegant,everyday; comfy,2,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxAran3,729,11346,DFx48KndN2WNz75Rm
knit skirt,,,Light blue,No,910,227,51,Aqua,Aqua,1x1,820,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Womanly,Simple,Elegant,everyday; comfy,3,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxAran1,729,11344,whbwsoMENpvy8qHZj
knit skirt,,,Brown,No,910,227,51,Beige,Beige,1x1,820,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Womanly,Simple,Elegant,everyday; comfy,4,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxAran0,729,5414,F7Xac2bbWiCJCZ2C4
kung-fu pants,,,White,No,1680,420,51,White,Gray,1x1,1500,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Active,everyday; sporty,1,No,For sale,1.0.0,Yes,BottomsTexPantsWideKungfu1,310,11391,gLeocYifHqdNsHEG6
kung-fu pants,,,Yellow,No,1680,420,51,Yellow,White,1x1,1500,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,Summer,Free,Simple,Active,everyday; sporty,2,No,For sale,1.0.0,Yes,BottomsTexPantsWideKungfu3,310,11393,Yk52zcJ7rDsEWzMhP
kung-fu pants,,,Green,No,1680,420,51,Green,White,1x1,1500,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Active,everyday; sporty,3,No,For sale,1.0.0,Yes,BottomsTexPantsWideKungfu4,310,11394,EB9gbDn9bhM8TwxWo
kung-fu pants,,,Light blue,No,1680,420,51,Aqua,White,1x1,1500,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Active,everyday; sporty,4,No,For sale,1.0.0,Yes,BottomsTexPantsWideKungfu2,310,11392,t5mvyqPadXRFwiNZg
kung-fu pants,,,Navy blue,No,1680,420,51,Blue,Blue,1x1,1500,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Active,everyday; sporty,5,No,For sale,1.0.0,Yes,BottomsTexPantsWideKungfu0,310,4331,xT2tRs9QEz8Abq35H
Labelle shorts,,,Midnight,No,2540,635,351,Black,White,1x1,2300,Poki,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Free,Cool,Active,formal; party; theatrical,1,No,For sale,1.0.0,Yes,BottomsTexPantsHalfKate1,1129,11736,qB4Kcq5nuibyXhCy2
Labelle shorts,,,Passion,No,2540,635,351,Red,White,1x1,2300,Poki,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Free,Cool,Active,formal; party; theatrical,2,No,For sale,1.0.0,Yes,BottomsTexPantsHalfKate2,1129,11737,uKD3aWEBQBMHcKTT5
Labelle shorts,,,Love,No,2540,635,351,Pink,White,1x1,2300,Poki,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Free,Cool,Active,formal; party; theatrical,3,No,For sale,1.0.0,Yes,BottomsTexPantsHalfKate5,1129,11740,6addiE89fJ9f3sn5D
Labelle shorts,,,Sunset,No,2540,635,351,Orange,White,1x1,2300,Poki,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Free,Cool,Active,formal; party; theatrical,4,No,For sale,1.0.0,Yes,BottomsTexPantsHalfKate4,1129,11739,KohDta8WbSDqCTNTk
Labelle shorts,,,Ocean,No,2540,635,351,Blue,White,1x1,2300,Poki,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Free,Cool,Active,formal; party; theatrical,5,No,For sale,1.0.0,Yes,BottomsTexPantsHalfKate3,1129,11738,nLHaHhD5MzAuWBxLS
Labelle shorts,,,Twilight,No,2540,635,351,Purple,White,1x1,2300,Poki,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Free,Cool,Active,formal; party; theatrical,6,No,For sale,1.0.0,Yes,BottomsTexPantsHalfKate0,1129,9878,kzZZteHnKLToihQCK
Labelle skirt,,,Midnight,No,3100,775,351,Black,Black,1x1,2800,Poki,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Womanly,Elegant,Cute,formal; party; theatrical,1,No,For sale,1.0.0,Yes,BottomsTexSkirtLongKate1,1130,11741,SeLCtytEtbRpQQgYx
Labelle skirt,,,Passion,No,3100,775,351,Red,Red,1x1,2800,Poki,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Womanly,Elegant,Cute,formal; party; theatrical,2,No,For sale,1.0.0,Yes,BottomsTexSkirtLongKate2,1130,11742,42axJbXMpeDW8dvfp
Labelle skirt,,,Love,No,3100,775,351,Pink,Pink,1x1,2800,Poki,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Womanly,Elegant,Cute,formal; party; theatrical,3,No,For sale,1.0.0,Yes,BottomsTexSkirtLongKate5,1130,11745,xZmwSCw7o2dfPYctq
Labelle skirt,,,Sunset,No,3100,775,351,Yellow,Yellow,1x1,2800,Poki,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Womanly,Elegant,Cute,formal; party; theatrical,4,No,For sale,1.0.0,Yes,BottomsTexSkirtLongKate4,1130,11744,6AKz7auzD3F9xDbRr
Labelle skirt,,,Ocean,No,3100,775,351,Blue,Blue,1x1,2800,Poki,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Womanly,Elegant,Cute,formal; party; theatrical,5,No,For sale,1.0.0,Yes,BottomsTexSkirtLongKate3,1130,11743,QHA6ZsTDp6CuEWrwJ
Labelle skirt,,,Twilight,No,3100,775,351,Purple,Purple,1x1,2800,Poki,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Womanly,Elegant,Cute,formal; party; theatrical,6,No,For sale,1.0.0,Yes,BottomsTexSkirtLongKate0,1130,9879,6L6Xvpy9pNWg5Z3es
lace shorts,,,White,No,840,210,51,White,White,1x1,760,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,Summer,Free,Cute,Cute,everyday; fairy tale; vacation,1,No,For sale,1.0.0,Yes,BottomsTexPantsHotLace0,421,4517,AX53u7EzMvfP7wrqi
lace shorts,,,Black,No,840,210,51,Black,Black,1x1,760,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,NA,Free,Cute,Cute,everyday; fairy tale; vacation,2,No,For sale,1.0.0,Yes,BottomsTexPantsHotLace1,421,8911,B4f5JxYbauFsp9pmH
lace shorts,,,Pink,No,840,210,51,Pink,Pink,1x1,760,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,NA,Free,Cute,Cute,everyday; fairy tale; vacation,3,No,For sale,1.0.0,Yes,BottomsTexPantsHotLace3,421,8913,WNCDCvth9vPAX2ZNW
lace shorts,,,Green,No,840,210,51,Green,Green,1x1,760,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,NA,Free,Cute,Cute,everyday; fairy tale; vacation,4,No,For sale,1.0.0,Yes,BottomsTexPantsHotLace2,421,8912,P5ikAFxnDHtHkWBZf
lace shorts,,,Blue,No,840,210,51,Aqua,Aqua,1x1,760,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,NA,Free,Cute,Cute,everyday; fairy tale; vacation,5,No,For sale,1.0.0,Yes,BottomsTexPantsHotLace4,421,8914,MYorobK3bYTgM8Csn
lace skirt,,,White,No,920,230,51,White,White,1x1,830,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Cute,Simple,everyday; fairy tale; vacation,1,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineLace0,152,3384,W9HRSi2Ksj7ZphxoY
lace skirt,,,Pink,No,920,230,51,Pink,Pink,1x1,830,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Cute,Simple,everyday; fairy tale; vacation,2,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineLace1,152,8904,S44D7w7Y8SR68EoqG
lace skirt,,,Green,No,920,230,51,Green,Green,1x1,830,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Cute,Simple,everyday; fairy tale; vacation,3,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineLace2,152,8905,HyuDmjiBppBZyRq8r
lace skirt,,,Beige,No,920,230,51,Beige,Beige,1x1,830,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Cute,Simple,everyday; fairy tale; vacation,4,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineLace3,152,8906,SR9z43HqSzCyD3Zuo
lemon skirt,,,White,No,880,220,51,White,Yellow,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Elegant,Cute,everyday; comfy; vacation,1,No,For sale,1.0.0,Yes,BottomsTexSkirtLongLemon1,906,8753,MPGFwwDJAjWLFXuq8
lemon skirt,,,Black,No,880,220,51,Black,Yellow,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,Summer,Womanly,Elegant,Cute,everyday; comfy; vacation,2,No,For sale,1.0.0,Yes,BottomsTexSkirtLongLemon2,906,8754,aLgBffim3HfTs7nGq
lemon skirt,,,Light blue,No,880,220,51,Aqua,Yellow,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Elegant,Cute,everyday; comfy; vacation,3,No,For sale,1.0.0,Yes,BottomsTexSkirtLongLemon0,906,5874,9atjQqucTpgA2pFte
leopard miniskirt,,,Gray,No,1820,455,51,Gray,Black,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Cool,Gorgeous,everyday,1,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxLeopard1,335,10197,tAZk7z6WCeXGCWqke
leopard miniskirt,,,Pink,No,1820,455,51,Pink,Pink,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Cool,Gorgeous,everyday,2,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxLeopard5,335,10201,2jJ3W7oBwpkSKicak
leopard miniskirt,,,Lime,No,1820,455,51,Green,Green,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Cool,Gorgeous,everyday,3,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxLeopard3,335,10199,HfWYSCxn6psda7Fjc
leopard miniskirt,,,Blue,No,1820,455,51,Blue,Blue,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Cool,Gorgeous,everyday,4,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxLeopard2,335,10198,vHLiK3GrTnaqwAWzD
leopard miniskirt,,,Purple,No,1820,455,51,Purple,Purple,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Cool,Gorgeous,everyday,5,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxLeopard4,335,10200,nbZd8jQEsyvXwS7w7
leopard miniskirt,,,Brown,No,1820,455,51,Brown,Brown,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Cool,Gorgeous,everyday,6,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxLeopard0,335,4373,WoNf9psGq2LCY3Cqx
long chino skirt,,,Gray,No,1560,390,51,Gray,Gray,1x1,1400,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday; comfy,1,No,For sale,1.0.0,Yes,BottomsTexSkirtLongChino4,275,11144,fp8R3aEpYBh62bkjj
long chino skirt,,,Avocado,No,1560,390,51,Green,Green,1x1,1400,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday; comfy,2,No,For sale,1.0.0,Yes,BottomsTexSkirtLongChino3,275,11143,fB8CtjDLoPvBdSN59
long chino skirt,,,Navy blue,No,1560,390,51,Blue,Blue,1x1,1400,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday; comfy,3,No,For sale,1.0.0,Yes,BottomsTexSkirtLongChino2,275,11142,fcN5bye89Y5qtF58r
long chino skirt,,,Brown,No,1560,390,51,Brown,Brown,1x1,1400,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday; comfy,4,No,For sale,1.0.0,Yes,BottomsTexSkirtLongChino1,275,11141,vpATwf6eMvgw4v83c
long chino skirt,,,Beige,No,1560,390,51,Beige,Beige,1x1,1400,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday; comfy,5,No,For sale,1.0.0,Yes,BottomsTexSkirtLongChino0,275,4257,cdSNMNyTvCycMhuNF
long denim skirt,,,Blue,No,1560,390,51,Blue,Brown,1x1,1400,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday,1,No,For sale,1.0.0,Yes,BottomsTexSkirtLongDenim0,846,5708,k5H7RaCmv9cXMz9YA
long denim skirt,,,White,No,1560,390,51,White,Brown,1x1,1400,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday,2,No,For sale,1.0.0,Yes,BottomsTexSkirtLongDenim4,846,11448,rJMPgTcd3wnhp5RR5
long denim skirt,,,Black,No,1560,390,51,Black,Brown,1x1,1400,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday,3,No,For sale,1.0.0,Yes,BottomsTexSkirtLongDenim3,846,11447,dW7XsDmjjhzaZYs4C
long denim skirt,,,Light blue,No,1560,390,51,Aqua,Brown,1x1,1400,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday,4,No,For sale,1.0.0,Yes,BottomsTexSkirtLongDenim1,846,11445,FecB3dJvM7HnHxnpp
long denim skirt,,,Navy blue,No,1560,390,51,Blue,Brown,1x1,1400,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday,5,No,For sale,1.0.0,Yes,BottomsTexSkirtLongDenim2,846,11446,Q2NunYCa8ga9CZTx9
long plaid skirt,,,Red,No,1450,362,51,Red,Blue,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Elegant,everyday; comfy,1,No,For sale,1.0.0,Yes,BottomsTexSkirtLongCheck0,336,4374,tcAF2nzwed7veqHCf
long plaid skirt,,,Beige,No,1450,362,51,Orange,Brown,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,Winter,Womanly,Simple,Elegant,everyday; comfy,2,No,For sale,1.0.0,Yes,BottomsTexSkirtLongCheck3,336,8716,DifYjZ3fynwdRqymF
long plaid skirt,,,Green,No,1450,362,51,Green,Blue,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Elegant,everyday; comfy,3,No,For sale,1.0.0,Yes,BottomsTexSkirtLongCheck1,336,8714,sD4KPiQQaZdJqrZ72
long plaid skirt,,,Blue,No,1450,362,51,Blue,Blue,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Elegant,everyday; comfy,4,No,For sale,1.0.0,Yes,BottomsTexSkirtLongCheck2,336,8715,EPcY88EucvpArMM3R
long pleated skirt,,,White,No,1560,390,51,White,White,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,Summer,Womanly,Simple,Elegant,everyday,1,No,For sale,1.0.0,Yes,BottomsTexSkirtLongPleats1,255,8703,5WYCRFHmPbR2haY4a
long pleated skirt,,,Gray,No,1560,390,51,Gray,Gray,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Simple,Elegant,everyday,2,No,For sale,1.0.0,Yes,BottomsTexSkirtLongPleats4,255,8706,yDt6N9sLYp2uw7QHY
long pleated skirt,,,Ruby red,No,1560,390,51,Red,Red,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Simple,Elegant,everyday,3,No,For sale,1.0.0,Yes,BottomsTexSkirtLongPleats0,255,4222,6jNhukbRYHAqtu5Hj
long pleated skirt,,,Yellow,No,1560,390,51,Yellow,Yellow,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Simple,Elegant,everyday,4,No,For sale,1.0.0,Yes,BottomsTexSkirtLongPleats2,255,8704,7MSYPu2thg7mm6AfS
long pleated skirt,,,Cyan,No,1560,390,51,Aqua,Aqua,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Simple,Elegant,everyday,5,No,For sale,1.0.0,Yes,BottomsTexSkirtLongPleats3,255,8705,25KnhcDGdmzN9ACCx
